path,filename,samplerate,channels,frames,duration_sec,source_dir
data/raw/piano/fur_elise/Fur_elise_59.wav,Fur_elise_59.wav,44100,2,1124550,25.5,data/raw/piano/fur_elise
data/raw/piano/fur_elise/Fur_elise_6.wav,Fur_elise_6.wav,44100,2,1124550,25.5,data/raw/piano/fur_elise
data/raw/piano/fur_elise/Fur_elise_60.wav,Fur_elise_60.wav,44100,2,1124550,25.5,data/raw/piano/fur_elise
data/raw/piano/fur_elise/Fur_elise_7.wav,Fur_elise_7.wav,44100,2,1124550,25.5,data/raw/piano/fur_elise
data/raw/piano/fur_elise/Fur_elise_8.wav,Fur_elise_8.wav,44100,2,1124550,25.5,data/raw/piano/fur_elise
data/raw/piano/fur_elise/Fur_elise_9.wav,Fur_elise_9.wav,44100,2,1124550,25.5,data/raw/piano/fur_elise
data/synthetic/piano/fur_elise_aug/Fur_elise_10__aug1_ts0.954_ps-0.13.wav,Fur_elise_10__aug1_ts0.954_ps-0.13.wav,44100,1,1179083,26.73657596371882,data/synthetic/piano/fur_elise_aug
data/synthetic/piano/fur_elise_aug/Fur_elise_10__aug2_ts0.992_ps0.65.wav,Fur_elise_10__aug2_ts0.992_ps0.65.wav,44100,1,1133103,25.693945578231293,data/synthetic/piano/fur_elise_aug
data/synthetic/piano/fur_elise_aug/Fur_elise_11__aug1_ts1.013_ps0.90.wav,Fur_elise_11__aug1_ts1.013_ps0.90.wav,44100,1,1110400,25.179138321995463,data/synthetic/piano/fur_elise_aug
data/synthetic/piano/fur_elise_aug/Fur_elise_11__aug2_ts1.048_ps-0.91.wav,Fur_elise_11__aug2_ts1.048_ps-0.91.wav,44100,1,1073427,24.340748299319728,data/synthetic/piano/fur_elise_aug
data/synthetic/piano/fur_elise_aug/Fur_elise_12__aug1_ts0.964_ps-0.76.wav,Fur_elise_12__aug1_ts0.964_ps-0.76.wav,44100,1,1166031,26.44061224489796,data/synthetic/piano/fur_elise_aug
data/synthetic/piano/fur_elise_aug/Fur_elise_12__aug2_ts0.968_ps0.16.wav,Fur_elise_12__aug2_ts0.968_ps0.16.wav,44100,1,1161638,26.340997732426302,data/synthetic/piano/fur_elise_aug
data/synthetic/piano/fur_elise_aug/Fur_elise_13__aug1_ts1.005_ps-0.87.wav,Fur_elise_13__aug1_ts1.005_ps-0.87.wav,44100,1,1119206,25.378820861678005,data/synthetic/piano/fur_elise_aug
data/synthetic/piano/fur_elise_aug/Fur_elise_13__aug2_ts1.018_ps-0.14.wav,Fur_elise_13__aug2_ts1.018_ps-0.14.wav,44100,1,1104623,25.04814058956916,data/synthetic/piano/fur_elise_aug
data/synthetic/piano/fur_elise_aug/Fur_elise_14__aug1_ts0.995_ps-0.40.wav,Fur_elise_14__aug1_ts0.995_ps-0.40.wav,44100,1,1129839,25.619931972789114,data/synthetic/piano/fur_elise_aug
data/synthetic/piano/fur_elise_aug/Fur_elise_14__aug2_ts0.974_ps0.15.wav,Fur_elise_14__aug2_ts0.974_ps0.15.wav,44100,1,1154083,26.16968253968254,data/synthetic/piano/fur_elise_aug
data/synthetic/piano/fur_elise_aug/Fur_elise_15__aug1_ts1.023_ps-0.42.wav,Fur_elise_15__aug1_ts1.023_ps-0.42.wav,44100,1,1099326,24.928027210884355,data/synthetic/piano/fur_elise_aug
data/synthetic/piano/fur_elise_aug/Fur_elise_15__aug2_ts0.992_ps0.51.wav,Fur_elise_15__aug2_ts0.992_ps0.51.wav,44100,1,1133834,25.710521541950115,data/synthetic/piano/fur_elise_aug
data/synthetic/piano/fur_elise_aug/Fur_elise_16__aug1_ts0.954_ps0.34.wav,Fur_elise_16__aug1_ts0.954_ps0.34.wav,44100,1,1178872,26.731791383219953,data/synthetic/piano/fur_elise_aug
data/synthetic/piano/fur_elise_aug/Fur_elise_16__aug2_ts1.038_ps-0.37.wav,Fur_elise_16__aug2_ts1.038_ps-0.37.wav,44100,1,1083854,24.57718820861678,data/synthetic/piano/fur_elise_aug
data/synthetic/piano/fur_elise_aug/Fur_elise_17__aug1_ts1.008_ps-0.09.wav,Fur_elise_17__aug1_ts1.008_ps-0.09.wav,44100,1,1115637,25.297891156462587,data/synthetic/piano/fur_elise_aug
data/synthetic/piano/fur_elise_aug/Fur_elise_17__aug2_ts0.997_ps0.33.wav,Fur_elise_17__aug2_ts0.997_ps0.33.wav,44100,1,1127470,25.56621315192744,data/synthetic/piano/fur_elise_aug
data/synthetic/piano/fur_elise_aug/Fur_elise_18__aug1_ts1.015_ps0.99.wav,Fur_elise_18__aug1_ts1.015_ps0.99.wav,44100,1,1108245,25.13027210884354,data/synthetic/piano/fur_elise_aug
data/synthetic/piano/fur_elise_aug/Fur_elise_18__aug2_ts0.989_ps0.34.wav,Fur_elise_18__aug2_ts0.989_ps0.34.wav,44100,1,1137542,25.794603174603175,data/synthetic/piano/fur_elise_aug
data/synthetic/piano/fur_elise_aug/Fur_elise_19__aug1_ts0.967_ps-0.77.wav,Fur_elise_19__aug1_ts0.967_ps-0.77.wav,44100,1,1163161,26.375532879818593,data/synthetic/piano/fur_elise_aug
data/synthetic/piano/fur_elise_aug/Fur_elise_19__aug2_ts0.963_ps-0.50.wav,Fur_elise_19__aug2_ts0.963_ps-0.50.wav,44100,1,1167837,26.48156462585034,data/synthetic/piano/fur_elise_aug
data/synthetic/piano/fur_elise_aug/Fur_elise_1__aug1_ts0.982_ps-0.70.wav,Fur_elise_1__aug1_ts0.982_ps-0.70.wav,44100,1,1144716,25.957278911564625,data/synthetic/piano/fur_elise_aug
data/synthetic/piano/fur_elise_aug/Fur_elise_1__aug2_ts1.004_ps-0.27.wav,Fur_elise_1__aug2_ts1.004_ps-0.27.wav,44100,1,1120529,25.408820861678006,data/synthetic/piano/fur_elise_aug
data/synthetic/piano/fur_elise_aug/Fur_elise_20__aug1_ts0.986_ps0.77.wav,Fur_elise_20__aug1_ts0.986_ps0.77.wav,44100,1,1140659,25.865283446712017,data/synthetic/piano/fur_elise_aug
data/synthetic/piano/fur_elise_aug/Fur_elise_20__aug2_ts0.968_ps-0.54.wav,Fur_elise_20__aug2_ts0.968_ps-0.54.wav,44100,1,1162179,26.35326530612245,data/synthetic/piano/fur_elise_aug
data/synthetic/piano/fur_elise_aug/Fur_elise_21__aug1_ts1.009_ps-0.47.wav,Fur_elise_21__aug1_ts1.009_ps-0.47.wav,44100,1,1114616,25.274739229024945,data/synthetic/piano/fur_elise_aug
data/synthetic/piano/fur_elise_aug/Fur_elise_21__aug2_ts0.987_ps0.13.wav,Fur_elise_21__aug2_ts0.987_ps0.13.wav,44100,1,1139448,25.8378231292517,data/synthetic/piano/fur_elise_aug
data/synthetic/piano/fur_elise_aug/Fur_elise_22__aug1_ts1.002_ps0.24.wav,Fur_elise_22__aug1_ts1.002_ps0.24.wav,44100,1,1122811,25.460566893424037,data/synthetic/piano/fur_elise_aug
data/synthetic/piano/fur_elise_aug/Fur_elise_22__aug2_ts1.040_ps0.56.wav,Fur_elise_22__aug2_ts1.040_ps0.56.wav,44100,1,1081347,24.520340136054422,data/synthetic/piano/fur_elise_aug
data/synthetic/piano/fur_elise_aug/Fur_elise_23__aug1_ts0.989_ps-0.20.wav,Fur_elise_23__aug1_ts0.989_ps-0.20.wav,44100,1,1136784,25.777414965986395,data/synthetic/piano/fur_elise_aug
data/synthetic/piano/fur_elise_aug/Fur_elise_23__aug2_ts0.956_ps-0.87.wav,Fur_elise_23__aug2_ts0.956_ps-0.87.wav,44100,1,1176031,26.66736961451247,data/synthetic/piano/fur_elise_aug
data/synthetic/piano/fur_elise_aug/Fur_elise_24__aug1_ts0.984_ps-0.89.wav,Fur_elise_24__aug1_ts0.984_ps-0.89.wav,44100,1,1142829,25.914489795918367,data/synthetic/piano/fur_elise_aug
data/synthetic/piano/fur_elise_aug/Fur_elise_24__aug2_ts0.960_ps-0.27.wav,Fur_elise_24__aug2_ts0.960_ps-0.27.wav,44100,1,1171228,26.55845804988662,data/synthetic/piano/fur_elise_aug
data/synthetic/piano/fur_elise_aug/Fur_elise_25__aug1_ts1.011_ps-0.70.wav,Fur_elise_25__aug1_ts1.011_ps-0.70.wav,44100,1,1111867,25.212403628117915,data/synthetic/piano/fur_elise_aug
data/synthetic/piano/fur_elise_aug/Fur_elise_25__aug2_ts0.986_ps-0.75.wav,Fur_elise_25__aug2_ts0.986_ps-0.75.wav,44100,1,1140036,25.851156462585035,data/synthetic/piano/fur_elise_aug
data/synthetic/piano/fur_elise_aug/Fur_elise_26__aug1_ts0.997_ps-0.03.wav,Fur_elise_26__aug1_ts0.997_ps-0.03.wav,44100,1,1128388,25.58702947845805,data/synthetic/piano/fur_elise_aug
data/synthetic/piano/fur_elise_aug/Fur_elise_26__aug2_ts0.984_ps-0.47.wav,Fur_elise_26__aug2_ts0.984_ps-0.47.wav,44100,1,1142529,25.907687074829933,data/synthetic/piano/fur_elise_aug
data/synthetic/piano/fur_elise_aug/Fur_elise_27__aug1_ts0.952_ps0.90.wav,Fur_elise_27__aug1_ts0.952_ps0.90.wav,44100,1,1180866,26.77700680272109,data/synthetic/piano/fur_elise_aug
data/synthetic/piano/fur_elise_aug/Fur_elise_27__aug2_ts1.004_ps-0.95.wav,Fur_elise_27__aug2_ts1.004_ps-0.95.wav,44100,1,1119716,25.390385487528345,data/synthetic/piano/fur_elise_aug
data/synthetic/piano/fur_elise_aug/Fur_elise_28__aug1_ts1.036_ps0.39.wav,Fur_elise_28__aug1_ts1.036_ps0.39.wav,44100,1,1085125,24.606009070294785,data/synthetic/piano/fur_elise_aug
data/synthetic/piano/fur_elise_aug/Fur_elise_28__aug2_ts0.967_ps0.54.wav,Fur_elise_28__aug2_ts0.967_ps0.54.wav,44100,1,1163282,26.37827664399093,data/synthetic/piano/fur_elise_aug
data/synthetic/piano/fur_elise_aug/Fur_elise_29__aug1_ts0.983_ps-0.55.wav,Fur_elise_29__aug1_ts0.983_ps-0.55.wav,44100,1,1144037,25.9418820861678,data/synthetic/piano/fur_elise_aug
data/synthetic/piano/fur_elise_aug/Fur_elise_29__aug2_ts1.035_ps0.61.wav,Fur_elise_29__aug2_ts1.035_ps0.61.wav,44100,1,1086246,24.63142857142857,data/synthetic/piano/fur_elise_aug
data/synthetic/piano/fur_elise_aug/Fur_elise_2__aug1_ts0.958_ps-0.10.wav,Fur_elise_2__aug1_ts0.958_ps-0.10.wav,44100,1,1173781,26.616349206349206,data/synthetic/piano/fur_elise_aug
data/synthetic/piano/fur_elise_aug/Fur_elise_2__aug2_ts1.032_ps0.73.wav,Fur_elise_2__aug2_ts1.032_ps0.73.wav,44100,1,1089756,24.711020408163265,data/synthetic/piano/fur_elise_aug
data/synthetic/piano/fur_elise_aug/Fur_elise_30__aug1_ts1.046_ps-0.11.wav,Fur_elise_30__aug1_ts1.046_ps-0.11.wav,44100,1,1075454,24.38671201814059,data/synthetic/piano/fur_elise_aug
data/synthetic/piano/fur_elise_aug/Fur_elise_30__aug2_ts1.046_ps-0.27.wav,Fur_elise_30__aug2_ts1.046_ps-0.27.wav,44100,1,1075610,24.390249433106575,data/synthetic/piano/fur_elise_aug
data/synthetic/piano/fur_elise_aug/Fur_elise_31__aug1_ts0.970_ps-0.59.wav,Fur_elise_31__aug1_ts0.970_ps-0.59.wav,44100,1,1159724,26.297596371882086,data/synthetic/piano/fur_elise_aug
data/synthetic/piano/fur_elise_aug/Fur_elise_31__aug2_ts1.034_ps-0.04.wav,Fur_elise_31__aug2_ts1.034_ps-0.04.wav,44100,1,1087527,24.660476190476192,data/synthetic/piano/fur_elise_aug
data/synthetic/piano/fur_elise_aug/Fur_elise_32__aug1_ts0.958_ps0.32.wav,Fur_elise_32__aug1_ts0.958_ps0.32.wav,44100,1,1173267,26.60469387755102,data/synthetic/piano/fur_elise_aug
data/synthetic/piano/fur_elise_aug/Fur_elise_32__aug2_ts1.025_ps-0.04.wav,Fur_elise_32__aug2_ts1.025_ps-0.04.wav,44100,1,1097107,24.877709750566893,data/synthetic/piano/fur_elise_aug
data/synthetic/piano/fur_elise_aug/Fur_elise_33__aug1_ts0.983_ps0.60.wav,Fur_elise_33__aug1_ts0.983_ps0.60.wav,44100,1,1143705,25.934353741496597,data/synthetic/piano/fur_elise_aug
data/synthetic/piano/fur_elise_aug/Fur_elise_33__aug2_ts0.990_ps0.89.wav,Fur_elise_33__aug2_ts0.990_ps0.89.wav,44100,1,1135750,25.753968253968253,data/synthetic/piano/fur_elise_aug
data/synthetic/piano/fur_elise_aug/Fur_elise_34__aug1_ts0.963_ps-0.70.wav,Fur_elise_34__aug1_ts0.963_ps-0.70.wav,44100,1,1168116,26.487891156462585,data/synthetic/piano/fur_elise_aug
data/synthetic/piano/fur_elise_aug/Fur_elise_34__aug2_ts0.965_ps0.65.wav,Fur_elise_34__aug2_ts0.965_ps0.65.wav,44100,1,1165799,26.435351473922903,data/synthetic/piano/fur_elise_aug
data/synthetic/piano/fur_elise_aug/Fur_elise_35__aug1_ts0.985_ps0.10.wav,Fur_elise_35__aug1_ts0.985_ps0.10.wav,44100,1,1141628,25.887256235827664,data/synthetic/piano/fur_elise_aug
data/synthetic/piano/fur_elise_aug/Fur_elise_35__aug2_ts1.047_ps0.30.wav,Fur_elise_35__aug2_ts1.047_ps0.30.wav,44100,1,1073977,24.353219954648527,data/synthetic/piano/fur_elise_aug
data/synthetic/piano/fur_elise_aug/Fur_elise_36__aug1_ts0.993_ps0.74.wav,Fur_elise_36__aug1_ts0.993_ps0.74.wav,44100,1,1132043,25.669909297052154,data/synthetic/piano/fur_elise_aug
data/synthetic/piano/fur_elise_aug/Fur_elise_36__aug2_ts0.975_ps-0.41.wav,Fur_elise_36__aug2_ts0.975_ps-0.41.wav,44100,1,1153168,26.148934240362813,data/synthetic/piano/fur_elise_aug
data/synthetic/piano/fur_elise_aug/Fur_elise_37__aug1_ts0.976_ps-0.16.wav,Fur_elise_37__aug1_ts0.976_ps-0.16.wav,44100,1,1152278,26.12875283446712,data/synthetic/piano/fur_elise_aug
data/synthetic/piano/fur_elise_aug/Fur_elise_37__aug2_ts0.985_ps-0.08.wav,Fur_elise_37__aug2_ts0.985_ps-0.08.wav,44100,1,1141237,25.878390022675738,data/synthetic/piano/fur_elise_aug
data/synthetic/piano/fur_elise_aug/Fur_elise_38__aug1_ts0.992_ps0.84.wav,Fur_elise_38__aug1_ts0.992_ps0.84.wav,44100,1,1133547,25.704013605442178,data/synthetic/piano/fur_elise_aug
data/synthetic/piano/fur_elise_aug/Fur_elise_38__aug2_ts1.002_ps-0.96.wav,Fur_elise_38__aug2_ts1.002_ps-0.96.wav,44100,1,1121913,25.440204081632654,data/synthetic/piano/fur_elise_aug
data/synthetic/piano/fur_elise_aug/Fur_elise_39__aug1_ts0.950_ps0.60.wav,Fur_elise_39__aug1_ts0.950_ps0.60.wav,44100,1,1183247,26.830997732426304,data/synthetic/piano/fur_elise_aug
data/synthetic/piano/fur_elise_aug/Fur_elise_39__aug2_ts1.023_ps0.11.wav,Fur_elise_39__aug2_ts1.023_ps0.11.wav,44100,1,1099784,24.938412698412698,data/synthetic/piano/fur_elise_aug
data/synthetic/piano/fur_elise_aug/Fur_elise_3__aug1_ts0.973_ps0.04.wav,Fur_elise_3__aug1_ts0.973_ps0.04.wav,44100,1,1156143,26.21639455782313,data/synthetic/piano/fur_elise_aug
data/synthetic/piano/fur_elise_aug/Fur_elise_3__aug2_ts0.953_ps-0.44.wav,Fur_elise_3__aug2_ts0.953_ps-0.44.wav,44100,1,1180266,26.76340136054422,data/synthetic/piano/fur_elise_aug
data/synthetic/piano/fur_elise_aug/Fur_elise_40__aug1_ts1.006_ps0.52.wav,Fur_elise_40__aug1_ts1.006_ps0.52.wav,44100,1,1117651,25.343560090702947,data/synthetic/piano/fur_elise_aug
data/synthetic/piano/fur_elise_aug/Fur_elise_40__aug2_ts1.011_ps0.01.wav,Fur_elise_40__aug2_ts1.011_ps0.01.wav,44100,1,1112036,25.2162358276644,data/synthetic/piano/fur_elise_aug
data/synthetic/piano/fur_elise_aug/Fur_elise_41__aug1_ts0.995_ps0.07.wav,Fur_elise_41__aug1_ts0.995_ps0.07.wav,44100,1,1129935,25.622108843537415,data/synthetic/piano/fur_elise_aug
data/synthetic/piano/fur_elise_aug/Fur_elise_41__aug2_ts1.020_ps0.75.wav,Fur_elise_41__aug2_ts1.020_ps0.75.wav,44100,1,1102585,25.001927437641722,data/synthetic/piano/fur_elise_aug
data/synthetic/piano/fur_elise_aug/Fur_elise_42__aug1_ts1.006_ps0.89.wav,Fur_elise_42__aug1_ts1.006_ps0.89.wav,44100,1,1117897,25.349138321995465,data/synthetic/piano/fur_elise_aug
data/synthetic/piano/fur_elise_aug/Fur_elise_42__aug2_ts0.962_ps-0.12.wav,Fur_elise_42__aug2_ts0.962_ps-0.12.wav,44100,1,1168774,26.50281179138322,data/synthetic/piano/fur_elise_aug
data/synthetic/piano/fur_elise_aug/Fur_elise_43__aug1_ts0.957_ps0.34.wav,Fur_elise_43__aug1_ts0.957_ps0.34.wav,44100,1,1174695,26.637074829931972,data/synthetic/piano/fur_elise_aug
data/synthetic/piano/fur_elise_aug/Fur_elise_43__aug2_ts0.965_ps0.43.wav,Fur_elise_43__aug2_ts0.965_ps0.43.wav,44100,1,1164800,26.41269841269841,data/synthetic/piano/fur_elise_aug
data/synthetic/piano/fur_elise_aug/Fur_elise_44__aug1_ts1.038_ps0.94.wav,Fur_elise_44__aug1_ts1.038_ps0.94.wav,44100,1,1083086,24.559773242630385,data/synthetic/piano/fur_elise_aug
data/synthetic/piano/fur_elise_aug/Fur_elise_44__aug2_ts0.990_ps-0.03.wav,Fur_elise_44__aug2_ts0.990_ps-0.03.wav,44100,1,1136109,25.762108843537415,data/synthetic/piano/fur_elise_aug
data/synthetic/piano/fur_elise_aug/Fur_elise_45__aug1_ts0.966_ps-0.14.wav,Fur_elise_45__aug1_ts0.966_ps-0.14.wav,44100,1,1163954,26.393514739229026,data/synthetic/piano/fur_elise_aug
data/synthetic/piano/fur_elise_aug/Fur_elise_45__aug2_ts0.970_ps-0.36.wav,Fur_elise_45__aug2_ts0.970_ps-0.36.wav,44100,1,1159839,26.300204081632653,data/synthetic/piano/fur_elise_aug
data/synthetic/piano/fur_elise_aug/Fur_elise_46__aug1_ts1.005_ps-0.12.wav,Fur_elise_46__aug1_ts1.005_ps-0.12.wav,44100,1,1118504,25.362902494331067,data/synthetic/piano/fur_elise_aug
data/synthetic/piano/fur_elise_aug/Fur_elise_46__aug2_ts1.012_ps0.02.wav,Fur_elise_46__aug2_ts1.012_ps0.02.wav,44100,1,1110784,25.18784580498866,data/synthetic/piano/fur_elise_aug
data/synthetic/piano/fur_elise_aug/Fur_elise_47__aug1_ts1.029_ps0.94.wav,Fur_elise_47__aug1_ts1.029_ps0.94.wav,44100,1,1093031,24.785283446712018,data/synthetic/piano/fur_elise_aug
data/synthetic/piano/fur_elise_aug/Fur_elise_47__aug2_ts0.954_ps0.56.wav,Fur_elise_47__aug2_ts0.954_ps0.56.wav,44100,1,1178824,26.730702947845806,data/synthetic/piano/fur_elise_aug
data/synthetic/piano/fur_elise_aug/Fur_elise_48__aug1_ts0.992_ps0.82.wav,Fur_elise_48__aug1_ts0.992_ps0.82.wav,44100,1,1133361,25.699795918367347,data/synthetic/piano/fur_elise_aug
data/synthetic/piano/fur_elise_aug/Fur_elise_48__aug2_ts0.965_ps0.84.wav,Fur_elise_48__aug2_ts0.965_ps0.84.wav,44100,1,1165413,26.426598639455783,data/synthetic/piano/fur_elise_aug
data/synthetic/piano/fur_elise_aug/Fur_elise_49__aug1_ts0.959_ps-0.88.wav,Fur_elise_49__aug1_ts0.959_ps-0.88.wav,44100,1,1172694,26.59170068027211,data/synthetic/piano/fur_elise_aug
data/synthetic/piano/fur_elise_aug/Fur_elise_49__aug2_ts0.957_ps0.88.wav,Fur_elise_49__aug2_ts0.957_ps0.88.wav,44100,1,1174782,26.63904761904762,data/synthetic/piano/fur_elise_aug
data/synthetic/piano/fur_elise_aug/Fur_elise_4__aug1_ts1.006_ps0.57.wav,Fur_elise_4__aug1_ts1.006_ps0.57.wav,44100,1,1118350,25.359410430839002,data/synthetic/piano/fur_elise_aug
data/synthetic/piano/fur_elise_aug/Fur_elise_4__aug2_ts0.975_ps-0.45.wav,Fur_elise_4__aug2_ts0.975_ps-0.45.wav,44100,1,1153563,26.157891156462586,data/synthetic/piano/fur_elise_aug
data/synthetic/piano/fur_elise_aug/Fur_elise_50__aug1_ts0.977_ps-0.74.wav,Fur_elise_50__aug1_ts0.977_ps-0.74.wav,44100,1,1151276,26.106031746031746,data/synthetic/piano/fur_elise_aug
